JLCPCB Basic & Promotional Extended parts: $0 feeder loading fee in Economic PCBA. Fetched 2026-09-16 via the parts API
(componentLibraryType=base + preferredComponentFlag=true + searchType=2). 1586 parts: 351 Basic, 1235 Promotional Extended.
columns: LCSC# | type | MPN | brand | package | price@1 | price@100 USD | stock | description

== 555 Timers / Counters (1)
C18199137  | Promo | ES1JW                        | hongjiacheng       | SOD-123FL      | 0.0104 | 0.0104 |  461842 | -55℃~+150℃ 1 Independent 1.7V@1A 1A 2uA@600V 30A 35ns 600V SOD-123FL Fast Recovery / High Efficiency Diodes RO
C18199156  | Promo | ES2JW                        | hongjiacheng       | SOD-123FL      | 0.0163 | 0.0163 |  141025 | -55℃~+150℃ 1 Independent 1.68V@2A 2A 35ns 50A 5uA 600V SOD-123FL Fast Recovery / High Efficiency Diodes ROHS
C18199113  | Promo | FR102W                       | hongjiacheng       | SOD-123FL      | 0.0089 | 0.0089 |    6002 | -55℃~+150℃ 1 Independent 1.3V@1A 100V 150ns 1A 2uA@100V 30A SOD-123FL Fast Recovery / High Efficiency Diodes R
C18199114  | Promo | FR107W                       | hongjiacheng       | SOD-123FL      | 0.0097 | 0.0097 | 1160939 | -55℃~+150℃ 1 Independent 1.3V@1A 1A 1kV 2uA@1000V 30A 500ns SOD-123FL Fast Recovery / High Efficiency Diodes R
C18199122  | Promo | US1DW                        | hongjiacheng       | SOD-123FL      | 0.0116 | 0.0116 |   32904 | -55℃~+150℃ 1 Independent 1.7V 1A 200V 2uA 30A 50ns SOD-123FL Fast Recovery / High Efficiency Diodes ROHS
C18199123  | Promo | US1MW                        | hongjiacheng       | SOD-123FL      | 0.0113 | 0.0113 |  774874 | -55℃~+150℃ 1 Independent 1.7V@1A 1A 1kV 2uA@1000V 30A 75ns SOD-123FL Fast Recovery / High Efficiency Diodes RO

== Ferrite Beads (4)
C14709     | Basic | BLM18PG121SN1D               | Murata Electronics | 0603           | 0.0151 | 0.0151 | 2637332 | -55℃~+125℃ 1 120Ω@100MHz 2A 50mΩ ±25% 0603 Ferrite Beads ROHS
C1002      | Basic | GZ1608D601TF                 | Sunlord            | 0603           | 0.0190 | 0.0190 |  978324 | -55℃~+125℃ 1 200mA 450mΩ 600Ω@100MHz ±25% 0603 Ferrite Beads ROHS
C1015      | Basic | GZ2012D101TF                 | Sunlord            | 0805           | 0.0276 | 0.0276 | 2402372 | 1 100Ω@100MHz 150mΩ 800mA ±25% 0805 Ferrite Beads ROHS
C1017      | Basic | GZ2012D601TF                 | Sunlord            | 0805           | 0.0275 | 0.0275 |  473420 | -55℃~+125℃ 1 300mΩ 500mA 600Ω@100MHz ±25% 0805 Ferrite Beads ROHS

== Inductors (SMD) (13)
C27147     | Promo | SDCL1005C10NJTDF             | Sunlord            | 0402           | 0.0053 | 0.0053 |  115894 | 10nH 3.2GHz 400mΩ 500mA 8@100MHz ±5% 0402 Inductors (SMD) ROHS
C27143     | Promo | SDCL1005C15NJTDF             | Sunlord            | 0402           | 0.0063 | 0.0063 |  198487 | 15nH 2.3GHz 300mA 500mΩ 8@100MHz ±5% 0402 Inductors (SMD) ROHS
C14033     | Promo | SDCL1005C3N9STDF             | Sunlord            | 0402           | 0.0048 | 0.0048 |  127493 | 200mΩ 3.9nH 300mA 4GHz 8@100MHz Multilayer inductor 0402 Inductors (SMD) ROHS
C13415     | Promo | SDCL1608C68NJTDF             | Sunlord            | 0603           | 0.0259 | 0.0259 |  274340 | 12@100MHz 300mA 68nH 850mΩ 900MHz ±5% 0603 Inductors (SMD) ROHS
C1034      | Promo | SDFL1608Q4R7KTF              | Sunlord            | 0603           | 0.0223 | 0.0223 |   57062 | 15mA 2.1Ω 33MHz 35@10MHz 4.7uH ±10% 0603 Inductors (SMD) ROHS
C1035      | Basic | SDFL1608S100KTF              | Sunlord            | 0603           | 0.0292 | 0.0292 |  853501 | 1.85Ω 10uH 17MHz 30@2MHz 3mA ±10% 0603 Inductors (SMD) ROHS
C1043      | Promo | CMI201209U2R2KT              | FH (Guangdong Feng | 0805           | 0.0214 | 0.0214 |   85665 | 2.2uH 35@10MHz 50MHz 50mA 600mΩ ±10% 0805 Inductors (SMD) ROHS
C68035     | Promo | MLF2012C101KT000             | TDK                | 0805           | 0.0563 | 0.0477 |   83686 | 100uH 2.5Ω 25@1MHz 2mA 7MHz ±10% 0805 Inductors (SMD) ROHS
C1042      | Promo | SDFL2012Q1R0KTF              | Sunlord            | 0805           | 0.0549 | 0.0549 |   50419 | 1uH 400mΩ 45@10MHz 50mA 75MHz Multilayer inductor ±10% 0805 Inductors (SMD) ROHS
C1046      | Basic | SDFL2012S100KTF              | Sunlord            | 0805           | 0.0605 | 0.0605 |  184137 | 1.15Ω 10uH 15mA 24MHz 50@2MHz Multilayer inductor ±10% 0805 Inductors (SMD) ROHS
C32375     | Promo | SDFL2012T220KTF              | Sunlord            | 0805           | 0.0646 | 0.0533 |   16090 | 1.1Ω 16MHz 22uH 30@1MHz 5mA Multilayer inductor ±10% 0805 Inductors (SMD) ROHS
C1049      | Promo | CMI321609U4R7KT              | FH (Guangdong Feng | 1206           | 0.0384 | 0.0384 |   25694 | 25mA 35@10MHz 35MHz 4.7uH 650mΩ ±10% 1206 Inductors (SMD) ROHS
C1051      | Promo | CMI321609X100KT              | FH (Guangdong Feng | 1206           | 0.0456 | 0.0370 |   86223 | 10uH 24MHz 25mA 35@2MHz 800mΩ ±10% 1206 Inductors (SMD) ROHS

== Inverters (2)
C5590      | Promo | 74HC04D,653                  | Nexperia           | SOIC-14        | 0.1245 | 0.0992 |   43462 | -40℃~+125℃ 1 1.5V~4.2V 1.9V、3.7V、5.2V 100mV、400mV、400mV 14ns@6V,50pF 2V~6V 2uA 5.2mA 5.2mA 500mV~1.8V 6 74HC S
C5605      | Basic | 74HC14D,653                  | Nexperia           | SOIC-14        | 0.0986 | 0.0779 |  275711 | -40℃~+125℃ 1 1.5V~4.2V 21ns@6V,50pF 2V~6V 2uA 300mV~1.2V 5.2mA 5.2mA 6 74HC Schmitt trigger SOIC-14 Inverters 

== LCD Drivers (1)
C7532      | Promo | HT1621B                      | Holtek Semicon     | LQFP-48(7x7)   | 0.6018 | 0.4388 |    9669 | -40℃~+85℃ 1/3,1/2 1/4,1/3,1/2 2.4V~5.2V 256kHz 3-Wire Serial Interface 32 Segment 32x4 bit 60uA LQFP-48(7x7) L

== LED Indication - Discrete (7)
C2286      | Basic | KT-0603R                     | Hubei KENTO Elec   | 0603           | 0.0072 | 0.0072 | 3634626 | -40℃~+85℃ 1.6mm x 0.8mm square LED 1.8V~2.4V 120° 20mA 300mcd 40mW 615nm~630nm 645nm Discrete Diode Red Water 
C2290      | Basic | KT-0603W                     | Hubei KENTO Elec   | 0603           | 0.0118 | 0.0118 | 1046570 | -40℃~+85℃ 100mW 120° 2.6V~3.1V 360mcd 5mA Discrete Diode Top-mount White Yellow Lens 0603 LED Indication - Dis
C89811     | Promo | NCD0603Y2                    | Foshan NationStar  | 0603           | 0.0189 | 0.0189 |   81265 | -30℃~+85℃ 1.6V~2.6V 130° 220mcd 25mA 586nm~595nm 595nm 65mW Discrete Diode Yellow 0603 LED Indication - Discre
C2297      | Basic | KT-0805G                     | Hubei KENTO Elec   | 0805           | 0.0157 | 0.0157 | 1535826 | -40℃~+85℃ 100mW 120° 2.6V~3.1V 430mcd 513nm~528nm 525nm 5mA Discrete Diode Emerald Green Water Clear 0805 LED 
C34499     | Basic | KT-0805W                     | Hubei KENTO Elec   | 0805           | 0.0195 | 0.0195 |  565740 | -30℃~+85℃ 120° 13172K~100000K 2.6V~3.2V 25mA 350mcd 80mW Discrete Diode Top-mount White Yellow Lens 0805 LED I
C2296      | Basic | KT-0805Y                     | Hubei KENTO Elec   | 0805           | 0.0148 | 0.0148 |  522361 | -40℃~+85℃ 1.8V~2.4V 120° 175mcd 40mW 584nm~594nm 596nm Discrete Diode Water Clear Yellow 0805 LED Indication -
C84256     | Basic | NCD0805R1                    | Foshan NationStar  | 0805           | 0.0129 | 0.0129 | 5761022 | -30℃~+85℃ 1.6V~2.6V 130° 195mcd 25mA 615nm~630nm 630nm 65mW Discrete Diode Red 0805 LED Indication - Discrete 

== Logic Gates (1)
C5593      | Promo | 74HC08D,653                  | Nexperia           | SOIC-14        | 0.1215 | 0.0955 |   19807 | -40℃~+125℃ 1.5V~4.2V 1.9V、3.7V、5.2V 100mV、400mV 2 27ns@4.5V,50pF 2V~6V 2uA 4 5.2mA 5.2mA 500mV~1.8V 74HC Serie

== MOSFETs (39)
C8545      | Basic | 2N7002                       | Jiangsu Changjing  | SOT-23         | 0.0157 | 0.0157 | 1841014 | 1 N-channel 115mA 2.5V 225mW 25pF 50pF 5pF 5Ω@10V 60V N-Channel ±20V SOT-23 MOSFETs ROHS
C7420321   | Promo | 2N7002                       | hongjiacheng       | SOT-23         | 0.0171 | 0.0171 | 1070907 | -55℃~+150℃ 1 N-channel 1.6V 1.6nC@10V 115mA 225mW 25pF 50pF 5pF 60V 900mΩ@10V N-Channel SOT-23 MOSFETs ROHS
C22379475  | Promo | 2N7002K                      | hongjiacheng       | SOT-23         | 0.0185 | 0.0185 |  950433 | -55℃~+150℃ 1 N-channel 1.3V 10pF 340mA 350mW 40pF 60V 900mΩ@10V、1.1Ω@4.5V N-Channel SOT-23 MOSFETs ROHS
C20069148  | Promo | 2SK3018                      | hongjiacheng       | SOT-23         | 0.0257 | 0.0257 |  352044 | -55℃~+150℃ 1 N-channel 1.5V 100mA 13pF 200mW 30V 4pF 8Ω@4V、13Ω@2.5V 9pF N-Channel SOT-23 MOSFETs ROHS
C20917     | Basic | AO3400A                      | Alpha & Omega Semi | SOT-23         | 0.0815 | 0.0654 |  812251 | -55℃~+150℃ 1 N-channel 1.45V 1.4W 30V 48mΩ@2.5V 5.7A 50pF 630pF 75pF 7nC@10V N-Channel SOT-23 MOSFETs ROHS
C15127     | Basic | AO3401A                      | Alpha & Omega Semi | SOT-23         | 0.0908 | 0.0729 |  470699 | 1 P-Channel 14nC@10V 30V 47mΩ@10V、60mΩ@4.5V、85mΩ@2.5V 4A 55pF 645pF 80pF 900mV SOT-23 MOSFETs ROHS
C7420338   | Promo | BSS123                       | hongjiacheng       | SOT-23         | 0.0214 | 0.0214 |  886474 | -55℃~+150℃ 1 N-channel 1.4V 1.4nC@10V 100V 170mA 22pF 2pF 3.5pF 680mW 6Ω@10V、10Ω@4.5V N-Channel SOT-23 MOSFETs
C7420339   | Promo | BSS138                       | hongjiacheng       | SOT-23         | 0.0254 | 0.0254 |  137362 | -55℃~+150℃ 1 N-channel 1.1Ω@10V、1.2Ω@4.5V 1.2V 1.7nC@10V 17.5pF 340mA 350mW 50V 6.5pF N-Channel SOT-23 MOSFETs
C7420340   | Promo | BSS84                        | hongjiacheng       | SOT-23         | 0.0242 | 0.0242 |       7 | -55℃~+150℃ 1 P-Channel 1.4V 1.77nC@10V 170mA 2.8pF 2.9pF 3.3Ω@10V、3.5Ω@4.5V 43pF 60V 680mW P-Channel SOT-23 MO
C20069151  | Promo | FDV301N                      | hongjiacheng       | SOT-23         | 0.0314 | 0.0278 |   12102 | -55℃~+150℃ 1 N-channel 1.3pF 220mA 25V 350mW 490pC@4.5V 4Ω@4.5V、5Ω@2.7V 6pF 800mV 9.5pF N-Channel SOT-23 MOSFE
C7420343   | Promo | HL2300                       | hongjiacheng       | SOT-23         | 0.0317 | 0.0257 |  382424 | -55℃~+150℃ 1 N-channel 1W 20V 20mΩ@4.5V 4.5A 418pF 6.06nC@4.5V 600mV 70pF 82pF N-Channel SOT-23 MOSFETs ROHS
C7420344   | Promo | HL2301A                      | hongjiacheng       | SOT-23         | 0.0256 | 0.0256 |   91244 | -55℃~+150℃ 1 P-Channel 2.3A 20V 3.3nC@2.5V、5.5nC@4.5V 405pF 55pF 700mV 700mW 75pF 90mΩ@4.5V、110mΩ@2.5V P-Chann
C28646268  | Promo | HL2302                       | hongjiacheng       | SOT-23         | 0.0221 | 0.0221 |   21939 | -55℃~+150℃ 1 N-channel 120pF 20V 25pF 30pF 3A 4.5nC@4.5V 45mΩ@4.5V 700mW 750mV N-Channel SOT-23 MOSFETs ROHS
C7420345   | Promo | HL2303                       | hongjiacheng       | SOT-23         | 0.0331 | 0.0331 |  409627 | -55℃~+150℃ 1 P-Channel 1.6V 1.9A 155pF 25pF 30V 350mW 4nC@10V 75mΩ@10V P-Channel SOT-23 MOSFETs ROHS
C7420346   | Promo | HL2304                       | hongjiacheng       | SOT-23         | 0.0303 | 0.0303 |    4199 | -55℃~+150℃ 1 N-channel 1.5V 17pF 1W 234pF 3.6A 30V 37mΩ@10V、57mΩ@4.5V 6.08nC@10V N-Channel SOT-23 MOSFETs ROHS
C28646261  | Promo | HL2305                       | hongjiacheng       | SOT-23         | 0.0482 | 0.0384 |   53114 | -55℃~+150℃ 1 P-Channel 1.25W 12V 190pF 26mΩ@4.5V、40mΩ@2.5V、52mΩ@1.8V 290pF 3.3nC@2.5V 3.6A 740pF 900mV P-Chann
C28646262  | Promo | HL2306                       | hongjiacheng       | SOT-23         | 0.0328 | 0.0328 |   13989 | -55℃~+150℃ 1 N-channel 1.25W 2.2V 29.5mΩ@10V 3.5A 30V 363pF 39pF 49pF 7.2nC@10V N-Channel SOT-23 MOSFETs ROHS
C28646274  | Promo | HL2307                       | hongjiacheng       | SOT-23         | 0.0388 | 0.0388 |    6006 | -55℃~+150℃ 1 P-Channel 1.6V 1W 2.6A 200pF 30V 30pF 45pF 4nC@15V 77mΩ@10V、125mΩ@4.5V P-Channel SOT-23 MOSFETs R
C28646263  | Promo | HL2309                       | hongjiacheng       | SOT-23         | 0.0668 | 0.0533 |  166236 | -55℃~+150℃ 1 P-Channel 1.25A 1.25W 275mΩ@10V 32pF 380pF 3V 5.4nC@10V 60V 6pF P-Channel ±20V SOT-23 MOSFETs ROH
C7420347   | Promo | HL2310A                      | hongjiacheng       | SOT-23         | 0.0413 | 0.0341 |   89282 | -55℃~+150℃ 1 N-channel 1.2W 19.5pF 247pF 2V 34pF 3A 60V 6nC@4.5V 90mΩ@10V、125mΩ@4.5V N-Channel SOT-23 MOSFETs 
C28646272  | Promo | HL2312                       | hongjiacheng       | SOT-23         | 0.0406 | 0.0322 |   17576 | -55℃~+150℃ 1 N-channel 1.2W 19.5mΩ@4.5V 20V 418pF 5.5A 620mV 6nC@4.5V 70pF 82pF N-Channel SOT-23 MOSFETs ROHS
C22469448  | Promo | HL3400                       | hongjiacheng       | SOT-23         | 0.0405 | 0.0405 | 1404459 | -55℃~+150℃ 1 N-channel 1.2W 17nC@10V 21mΩ@10V、25mΩ@4.5V、33mΩ@2.5V 30V 5.6A 630pF 71pF 900mV 90pF N-Channel SOT
C7420348   | Promo | HL3400A                      | hongjiacheng       | SOT-23         | 0.0264 | 0.0240 |  511673 | -55℃~+150℃ 1 N-channel 1.05nF 1.4V 30V 350mW 35mΩ@10V 5.8A 77pF 99pF N-Channel SOT-23 MOSFETs ROHS
C22469449  | Promo | HL3401                       | hongjiacheng       | SOT-23         | 0.0267 | 0.0236 |   90435 | -55℃~+150℃ 1 P-Channel 1.04nF 1.2W 22nC@4.5V 30V 4.4A 45.5mΩ@10V 68pF 900mV P-Channel SOT-23 MOSFETs ROHS
C7420349   | Promo | HL3401A                      | hongjiacheng       | SOT-23         | 0.0463 | 0.0388 |  338053 | -55℃~+150℃ 1 P-Channel 115pF 22nC@10V 30V 350mW 4.2A 50mΩ@10V 77pF 900mV 954pF P-Channel SOT-23 MOSFETs ROHS
C28646271  | Promo | HL3402                       | hongjiacheng       | SOT-23         | 0.0375 | 0.0375 |  183286 | -55℃~+150℃ 1 N-channel 1W 2.5A 30V 35mΩ@10V 390pF 41pF 55pF 5nC@10V 900mV N-Channel SOT-23 MOSFETs ROHS
C28646269  | Promo | HL3407A                      | hongjiacheng       | SOT-23         | 0.0527 | 0.0431 |  112391 | -55℃~+150℃ 1 P-Channel 1.2W 1.5V 12nC@10V 30V 4.1A 40mΩ@10V 572pF 70pF P-Channel SOT-23 MOSFETs ROHS
C28646270  | Promo | HL3415A                      | hongjiacheng       | SOT-23         | 0.0496 | 0.0392 |    1640 | -55℃~+150℃ 1 P-Channel 1.18nF 1.3W 11nC@4.5V 125pF 20V 31mΩ@4.5V、41mΩ@2.5V 5.6A 620mV 88pF P-Channel SOT-23 MO
C28646273  | Promo | HL3416                       | hongjiacheng       | SOT-23         | 0.0568 | 0.0453 |  120146 | -55℃~+150℃ 1 N-channel 1.3W 11nC@4.5V 120pF 133pF 16mΩ@4.5V 20V 6.5A 620mV 890pF N-Channel SOT-23 MOSFETs ROHS
C28646264  | Promo | HL6042                       | hongjiacheng       | SOT-23         | 0.0279 | 0.0279 |  256070 | -55℃~+150℃ 1 P-Channel 1.5W 115pF 11nC@4.5V 150pF 20V 43mΩ@4.5V 5A 900mV 905pF P-Channel SOT-23 MOSFETs ROHS
C8492      | Promo | LBSS84LT1G                   | LRC                | SOT-23         | 0.0265 | 0.0265 |  251159 | -55℃~+150℃ 1 P-Channel 10pF 10Ω@5V 130mA 225mW 2V 30pF 50V 5pF 6nC P-Channel SOT-23 MOSFETs ROHS
C427391    | Promo | MDD2301                      | MDD(Microdiode Sem | SOT-23         | 0.0315 | 0.0315 |  153137 | -50℃~+150℃ 1 P-Channel 20V 3.8A 330pF 33mΩ@4.5V 45pF 50pF 700mV 800pC 900mW SOT-23 MOSFETs ROHS
C427390    | Promo | MDD2302                      | MDD(Microdiode Sem | SOT-23         | 0.0259 | 0.0259 |  155564 | -50℃~+150℃ 1 N-channel 1.25W 20V 28mΩ@2.5V 33pF 340pF 4A 5.4nC@10V 500mV SOT-23 MOSFETs ROHS
C427383    | Promo | MDD3401                      | MDD(Microdiode Sem | SOT-23         | 0.0521 | 0.0521 |   95124 | -50℃~+150℃ 1 P-Channel 1.2W 30V 4.2A 45mΩ@10V 500mV 53pF 655pF 65pF 8.5nC@15V SOT-23 MOSFETs ROHS
C10487     | Basic | SI2301CDS-T1-GE3             | Vishay Intertech   | SOT-23         | 0.0953 | 0.0768 |  151993 | -55℃~+150℃ 1 P-Channel 1.6W 10nC@4.5V 142mΩ@2.5V 1V 20V 3.1A 405pF 55pF 75pF P-Channel SOT-23 MOSFETs ROHS
C20069150  | Promo | HJ8205                       | hongjiacheng       | SOT-23-6L      | 0.0491 | 0.0391 |   51011 | -55℃~+150℃ 1.25W 138pF 164pF 1V 2 N-Channel 20V 30mΩ@4V、46mΩ@2.5V 4.3A 550pF 6.2nC@4.5V N-Channel SOT-23-6L MO
C7420322   | Promo | 2N7002W                      | hongjiacheng       | SOT-323        | 0.0210 | 0.0210 |  459452 | -55℃~+150℃ 1 N-channel 1.6V 115mA 200mW 25pF 50pF 5pF 60V 900mΩ@10V N-Channel SOT-323 MOSFETs ROHS
C20069149  | Promo | 2SK3018W                     | hongjiacheng       | SOT-323        | 0.0240 | 0.0240 |  472349 | -55℃~+150℃ 1 N-channel 1.5V 100mA 13pF 200mW 30V 4pF 8Ω@4V、13Ω@2.5V 9pF N-Channel SOT-323 MOSFETs ROHS
C28646265  | Promo | BSS138W                      | hongjiacheng       | SOT-323        | 0.0243 | 0.0243 |       6 | -55℃~+150℃ 1 N-channel 1.5V 13pF 220mA 27pF 3.5Ω@10V、6Ω@4.5V 300mW 50V 6pF N-Channel SOT-323 MOSFETs ROHS

== Microcontrollers (MCU/MPU/SOC) (6)
C8254      | Promo | STM8S105K6T6C                | STMicroelectronics | LQFP-32(7x7)   | 1.9149 | 1.4793 |    1901 | -40℃~+85℃ 10bit 16MHz 1KB 2.95V~5.5V 25 2KB 32KB 8 Bit Built-in FLASH STM8 LQFP-32(7x7) Microcontrollers (MCU/
C23922     | Promo | STM32F030C8T6                | STMicroelectronics | LQFP-48(7x7)   | 1.1706 | 0.8838 |   63995 | -40℃~+85℃ 12bit 2.4V~3.6V 32 Bit 39 48MHz 64KB 8KB ARM Cortex-M0 Built-in FLASH LQFP-48(7x7) Microcontrollers 
C8734      | Promo | STM32F103C8T6                | STMicroelectronics | LQFP-48(7x7)   | 1.6595 | 1.2787 |  192727 | -40℃~+85℃ 12bit 20KB 2V~3.6V 32 Bit 37 64KB 72MHz ARM Cortex-M3 Built-in FLASH LQFP-48(7x7) Microcontrollers (
C9861      | Promo | STM32L151C8T6                | STMicroelectronics | LQFP-48(7x7)   | 7.2333 | 5.3090 |     386 | -40℃~+85℃ 1.8V~3.6V 10KB 12bit 12bit 32 Bit 32MHz 37 4KB 64KB ARM Cortex-M3 Built-in FLASH LQFP-48(7x7) Microc
C14877     | Promo | ATMEGA328P-AU                | Microchip Tech     | TQFP-32(7x7)   | 2.3803 | 1.8648 |   48163 | -40℃~+85℃ 1.8V~5.5V 10bit 1KB 20MHz 23 2KB 32KB 8 Bit AVR Built-in FLASH TQFP-32(7x7) Microcontrollers (MCU/MP
C52717     | Promo | STM8S003F3P6TR               | STMicroelectronics | TSSOP-20       | 0.4952 | 0.3056 |  123488 | -40℃~+85℃ 10bit 128Byte 16 16MHz 1KB 2.95V~5.5V 8 Bit 8KB Built-in FLASH STM8 TSSOP-20 Microcontrollers (MCU/M

== Multilayer Ceramic Capacitors MLCC - SMD/SMT (136)
C1523      | Basic | 0402B102K500NT               | FH (Guangdong Feng | 0402           | 0.0058 | 0.0058 | 3250054 | 1nF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1527      | Promo | 0402B151K500NT               | FH (Guangdong Feng | 0402           | 0.0041 | 0.0041 |  210642 | 150pF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1530      | Basic | 0402B221K500NT               | FH (Guangdong Feng | 0402           | 0.0024 | 0.0024 |  909391 | 220pF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1531      | Promo | 0402B222K500NT               | FH (Guangdong Feng | 0402           | 0.0027 | 0.0027 |  642641 | 2.2nF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1532      | Basic | 0402B223K500NT               | FH (Guangdong Feng | 0402           | 0.0097 | 0.0097 |  772923 | 22nF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1537      | Promo | 0402B471K500NT               | FH (Guangdong Feng | 0402           | 0.0040 | 0.0040 |  738385 | 470pF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1538      | Basic | 0402B472K500NT               | FH (Guangdong Feng | 0402           | 0.0040 | 0.0040 | 1570565 | 4.7nF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1542      | Promo | 0402B682K500NT               | FH (Guangdong Feng | 0402           | 0.0051 | 0.0051 |  147149 | 50V 6.8nF X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1546      | Basic | 0402CG101J500NT              | FH (Guangdong Feng | 0402           | 0.0040 | 0.0040 | 3956833 | 100pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1547      | Basic | 0402CG120J500NT              | FH (Guangdong Feng | 0402           | 0.0055 | 0.0055 | 1580871 | 12pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1548      | Basic | 0402CG150J500NT              | FH (Guangdong Feng | 0402           | 0.0040 | 0.0040 | 1579399 | 15pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1549      | Basic | 0402CG180J500NT              | FH (Guangdong Feng | 0402           | 0.0036 | 0.0036 |  920048 | 18pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1550      | Promo | 0402CG1R0C500NT              | FH (Guangdong Feng | 0402           | 0.0028 | 0.0028 |  986469 | 1pF 50V C0G 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1552      | Promo | 0402CG1R5C500NT              | FH (Guangdong Feng | 0402           | 0.0043 | 0.0043 |  295937 | 1.5pF 50V C0G 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1554      | Basic | 0402CG200J500NT              | FH (Guangdong Feng | 0402           | 0.0070 | 0.0070 |  857981 | 20pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
C1555      | Basic | 0402CG220J500NT              | FH (Guangdong Feng | 0402           | 0.0044 | 0.0044 | 1958028 | 22pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
